# HZ44 - 10A CALSPEC (Moustakas) + HST IR-0.02m, tellurics censored
 3200.0 10.869 10.0
 3210.0 10.849 10.0
 3220.0 10.786 10.0
 3230.0 10.781 10.0
 3240.0 10.778 10.0
 3250.0 10.795 10.0
 3260.0 10.798 10.0
 3270.0 10.800 10.0
 3280.0 10.810 10.0
 3290.0 10.825 10.0
 3300.0 10.825 10.0
 3310.0 10.816 10.0
 3320.0 10.832 10.0
 3330.0 10.850 10.0
 3340.0 10.856 10.0
 3350.0 10.863 10.0
 3360.0 10.875 10.0
 3370.0 10.874 10.0
 3380.0 10.857 10.0
 3390.0 10.858 10.0
 3400.0 10.856 10.0
 3410.0 10.857 10.0
 3420.0 10.863 10.0
 3430.0 10.863 10.0
 3440.0 10.879 10.0
 3450.0 10.901 10.0
 3460.0 10.886 10.0
 3470.0 10.887 10.0
 3480.0 10.902 10.0
 3490.0 10.907 10.0
 3500.0 10.918 10.0
 3510.0 10.926 10.0
 3520.0 10.925 10.0
 3530.0 10.936 10.0
 3540.0 10.941 10.0
 3550.0 10.941 10.0
 3560.0 10.944 10.0
 3570.0 10.933 10.0
 3580.0 10.956 10.0
 3590.0 10.973 10.0
 3600.0 10.954 10.0
 3610.0 10.966 10.0
 3620.0 10.976 10.0
 3630.0 11.006 10.0
 3640.0 11.021 10.0
 3650.0 10.981 10.0
 3660.0 10.971 10.0
 3670.0 10.965 10.0
 3680.0 10.964 10.0
 3690.0 10.988 10.0
 3700.0 11.063 10.0
 3710.0 11.090 10.0
 3720.0 11.021 10.0
 3730.0 11.008 10.0
 3740.0 11.011 10.0
 3750.0 11.012 10.0
 3760.0 11.017 10.0
 3770.0 11.019 10.0
 3780.0 11.018 10.0
 3790.0 11.028 10.0
 3800.0 11.051 10.0
 3810.0 11.072 10.0
 3820.0 11.178 10.0
 3830.0 11.115 10.0
 3840.0 11.084 10.0
 3850.0 11.035 10.0
 3860.0 11.035 10.0
 3870.0 11.061 10.0
 3880.0 11.086 10.0
 3890.0 11.128 10.0
 3900.0 11.068 10.0
 3910.0 11.037 10.0
 3920.0 11.049 10.0
 3930.0 11.080 10.0
 3940.0 11.078 10.0
 3950.0 11.073 10.0
 4000.0 11.121 10.0
 4010.0 11.169 10.0
 4020.0 11.239 10.0
 4030.0 11.261 10.0
 4040.0 11.162 10.0
 4050.0 11.118 10.0
 4060.0 11.098 10.0
 4070.0 11.098 10.0
 4130.0 11.158 10.0
 4140.0 11.197 10.0
 4150.0 11.184 10.0
 4160.0 11.145 10.0
 4170.0 11.156 10.0
 4180.0 11.172 10.0
 4190.0 11.184 10.0
 4200.0 11.199 10.0
 4210.0 11.194 10.0
 4220.0 11.184 10.0
 4230.0 11.184 10.0
 4240.0 11.187 10.0
 4250.0 11.182 10.0
 4260.0 11.181 10.0
 4270.0 11.184 10.0
 4280.0 11.205 10.0
 4290.0 11.215 10.0
 4300.0 11.225 10.0
 4390.0 11.344 10.0
 4400.0 11.285 10.0
 4410.0 11.261 10.0
 4420.0 11.258 10.0
 4430.0 11.275 10.0
 4440.0 11.288 10.0
 4450.0 11.297 10.0
 4460.0 11.346 10.0
 4470.0 11.455 10.0
 4480.0 11.393 10.0
 4490.0 11.316 10.0
 4500.0 11.298 10.0
 4510.0 11.311 10.0
 4520.0 11.319 10.0
 4530.0 11.342 10.0
 4540.0 11.372 10.0
 4550.0 11.358 10.0
 4560.0 11.325 10.0
 4570.0 11.318 10.0
 4580.0 11.311 10.0
 4590.0 11.317 10.0
 4600.0 11.331 10.0
 4610.0 11.351 10.0
 4620.0 11.368 10.0
 4630.0 11.389 10.0
 4640.0 11.393 10.0
 4650.0 11.378 10.0
 4660.0 11.370 10.0
 4670.0 11.378 10.0
 4680.0 11.445 10.0
 4690.0 11.479 10.0
 4700.0 11.428 10.0
 4710.0 11.431 10.0
 4720.0 11.418 10.0
 4730.0 11.405 10.0
 4740.0 11.396 10.0
 4750.0 11.393 10.0
 4760.0 11.397 10.0
 4770.0 11.398 10.0
 4780.0 11.400 10.0
 4790.0 11.398 10.0
 4800.0 11.400 10.0
 4810.0 11.402 10.0
 4820.0 11.409 10.0
 4910.0 11.478 10.0
 4920.0 11.508 10.0
 4930.0 11.514 10.0
 4940.0 11.493 10.0
 4950.0 11.471 10.0
 4960.0 11.466 10.0
 4970.0 11.467 10.0
 4980.0 11.473 10.0
 4990.0 11.482 10.0
 5000.0 11.497 10.0
 5010.0 11.510 10.0
 5020.0 11.517 10.0
 5030.0 11.513 10.0
 5040.0 11.512 10.0
 5050.0 11.518 10.0
 5060.0 11.519 10.0
 5070.0 11.514 10.0
 5080.0 11.512 10.0
 5090.0 11.515 10.0
 5100.0 11.520 10.0
 5110.0 11.526 10.0
 5120.0 11.531 10.0
 5130.0 11.538 10.0
 5140.0 11.547 10.0
 5150.0 11.552 10.0
 5160.0 11.556 10.0
 5170.0 11.561 10.0
 5180.0 11.565 10.0
 5190.0 11.569 10.0
 5200.0 11.572 10.0
 5210.0 11.574 10.0
 5220.0 11.574 10.0
 5230.0 11.579 10.0
 5240.0 11.583 10.0
 5250.0 11.586 10.0
 5260.0 11.588 10.0
 5270.0 11.590 10.0
 5280.0 11.595 10.0
 5290.0 11.610 10.0
 5300.0 11.613 10.0
 5310.0 11.594 10.0
 5320.0 11.578 10.0
 5330.0 11.579 10.0
 5340.0 11.575 10.0
 5350.0 11.585 10.0
 5360.0 11.590 10.0
 5370.0 11.601 10.0
 5380.0 11.612 10.0
 5390.0 11.626 10.0
 5400.0 11.657 10.0
 5410.0 11.717 10.0
 5420.0 11.707 10.0
 5430.0 11.662 10.0
 5440.0 11.647 10.0
 5450.0 11.643 10.0
 5460.0 11.645 10.0
 5470.0 11.647 10.0
 5480.0 11.646 10.0
 5490.0 11.648 10.0
 5500.0 11.652 10.0
 5510.0 11.647 10.0
 5520.0 11.650 10.0
 5530.0 11.658 10.0
 5540.0 11.662 10.0
 5550.0 11.665 10.0
 5560.0 11.666 10.0
 5570.0 11.669 10.0
 5580.0 11.676 10.0
 5590.0 11.675 10.0
 5600.0 11.681 10.0
 5610.0 11.689 10.0
 5620.0 11.692 10.0
 5630.0 11.688 10.0
 5640.0 11.702 10.0
 5650.0 11.700 10.0
 5660.0 11.704 10.0
 5670.0 11.713 10.0
 5680.0 11.725 10.0
 5690.0 11.723 10.0
 5700.0 11.721 10.0
 5710.0 11.718 10.0
 5720.0 11.724 10.0
 5730.0 11.727 10.0
 5740.0 11.734 10.0
 5750.0 11.734 10.0
 5760.0 11.734 10.0
 5770.0 11.741 10.0
 5780.0 11.744 10.0
