# BD28d4211 - 10A CALSPEC (Moustakas) + HST IR+0.02mag, tellurics censored
 3200.00   9.494   10.0
 3210.00   9.495   10.0
 3220.0    9.495   10.0
 3230.0    9.493   10.0
 3240.0    9.500   10.0
 3250.0    9.508   10.0
 3260.0    9.512   10.0
 3270.0    9.521   10.0
 3280.0    9.524   10.0
 3290.0    9.530   10.0
 3300.0    9.538   10.0
 3310.0    9.541   10.0
 3320.0    9.549   10.0
 3330.0    9.558   10.0
 3340.0    9.561   10.0
 3350.0    9.569   10.0
 3360.0    9.575   10.0
 3370.0    9.580   10.0
 3380.0    9.586   10.0
 3390.0    9.595   10.0
 3400.0    9.596   10.0
 3410.0    9.604   10.0
 3420.0    9.599   10.0
 3430.0    9.604   10.0
 3440.0    9.615   10.0
 3450.0    9.625   10.0
 3460.0    9.627   10.0
 3470.0    9.635   10.0
 3480.0    9.646   10.0
 3490.0    9.647   10.0
 3500.0    9.655   10.0
 3510.0    9.661   10.0
 3520.0    9.662   10.0
 3530.0    9.676   10.0
 3540.0    9.678   10.0
 3550.0    9.680   10.0
 3560.0    9.677   10.0
 3570.0    9.687   10.0
 3580.0    9.700   10.0
 3590.0    9.702   10.0
 3600.0    9.708   10.0
 3610.0    9.711   10.0
 3620.0    9.716   10.0
 3630.0    9.723   10.0
 3640.0    9.727   10.0
 3650.0    9.737   10.0
 3660.0    9.739   10.0
 3670.0    9.748   10.0
 3680.0    9.749   10.0
 3690.0    9.756   10.0
 3700.0    9.762   10.0
 3710.0    9.765   10.0
 3720.0    9.767   10.0
 3730.0    9.781   10.0
 3740.0    9.784   10.0
 3750.0    9.791   10.0
 3760.0    9.796   10.0
 3770.0    9.796   10.0
 3780.0    9.800   10.0
 3790.0    9.814   10.0
 3800.0    9.816   10.0
 3810.0    9.811   10.0
 3820.0    9.815   10.0
 3830.0    9.827   10.0
 3840.0    9.834   10.0
 3850.0    9.828   10.0
 3860.0    9.828   10.0
 3870.0    9.834   10.0
 3880.0    9.865   10.0
 3890.0    9.869   10.0
 3900.0    9.865   10.0
 3910.0    9.861   10.0
 3920.0    9.864   10.0
 3930.0    9.874   10.0
 3940.0    9.886   10.0
 3950.0    9.900   10.0
 4000.0    9.900   10.0
 4010.0    9.899   10.0
 4020.0    9.891   10.0
 4030.0    9.891   10.0
 4040.0    9.899   10.0
 4050.0    9.905   10.0
 4060.0    9.901   10.0
 4070.0    9.912   10.0
 4130.0    9.944   10.0
 4140.0    9.948   10.0
 4150.0    9.952   10.0
 4160.0    9.956   10.0
 4170.0    9.958   10.0
 4180.0    9.969   10.0
 4190.0    9.981   10.0
 4200.0    9.987   10.0
 4210.0    9.987   10.0
 4220.0    9.987   10.0
 4230.0    9.998   10.0
 4240.0   10.001   10.0
 4250.0   10.001   10.0
 4260.0   10.016   10.0
 4270.0   10.012   10.0
 4280.0   10.027   10.0
 4290.0   10.038   10.0
 4300.0   10.050   10.0
 4390.0   10.069   10.0
 4400.0   10.069   10.0
 4410.0   10.074   10.0
 4420.0   10.081   10.0
 4430.0   10.084   10.0
 4440.0   10.083   10.0
 4450.0   10.082   10.0
 4460.0   10.086   10.0
 4470.0   10.100   10.0
 4480.0   10.105   10.0
 4490.0   10.109   10.0
 4500.0   10.120   10.0
 4510.0   10.128   10.0
 4520.0   10.126   10.0
 4530.0   10.135   10.0
 4540.0   10.168   10.0
 4550.0   10.157   10.0
 4560.0   10.161   10.0
 4570.0   10.160   10.0
 4580.0   10.161   10.0
 4590.0   10.171   10.0
 4600.0   10.175   10.0
 4610.0   10.175   10.0
 4620.0   10.174   10.0
 4630.0   10.177   10.0
 4640.0   10.179   10.0
 4650.0   10.181   10.0
 4660.0   10.197   10.0
 4710.0   10.194   10.0
 4720.0   10.191   10.0
 4730.0   10.193   10.0
 4740.0   10.198   10.0
 4750.0   10.206   10.0
 4760.0   10.211   10.0
 4770.0   10.215   10.0
 4780.0   10.219   10.0
 4790.0   10.222   10.0
 4800.0   10.227   10.0
 4810.0   10.235   10.0
 4820.0   10.245   10.0
 4910.0   10.272   10.0
 4920.0   10.277   10.0
 4930.0   10.284   10.0
 4940.0   10.290   10.0
 4950.0   10.301   10.0
 4960.0   10.309   10.0
 4970.0   10.316   10.0
 4980.0   10.321   10.0
 4990.0   10.321   10.0
 5000.0   10.323   10.0
 5010.0   10.325   10.0
 5020.0   10.330   10.0
 5030.0   10.335   10.0
 5040.0   10.340   10.0
 5050.0   10.343   10.0
 5060.0   10.346   10.0
 5070.0   10.349   10.0
 5080.0   10.351   10.0
 5090.0   10.356   10.0
 5100.0   10.360   10.0
 5110.0   10.363   10.0
 5120.0   10.367   10.0
 5130.0   10.370   10.0
 5140.0   10.372   10.0
 5150.0   10.374   10.0
 5160.0   10.377   10.0
 5170.0   10.380   10.0
 5180.0   10.384   10.0
 5190.0   10.389   10.0
 5200.0   10.393   10.0
 5210.0   10.399   10.0
 5220.0   10.404   10.0
 5230.0   10.410   10.0
 5240.0   10.417   10.0
 5250.0   10.421   10.0
 5260.0   10.419   10.0
 5270.0   10.419   10.0
 5280.0   10.424   10.0
 5290.0   10.431   10.0
 5300.0   10.439   10.0
 5310.0   10.442   10.0
 5320.0   10.444   10.0
 5330.0   10.444   10.0
 5340.0   10.445   10.0
 5350.0   10.455   10.0
 5360.0   10.460   10.0
 5370.0   10.467   10.0
 5380.0   10.475   10.0
 5390.0   10.484   10.0
 5400.0   10.507   10.0
 5410.0   10.553   10.0
 5420.0   10.543   10.0
 5430.0   10.510   10.0
 5440.0   10.503   10.0
 5450.0   10.502   10.0
 5460.0   10.504   10.0
 5470.0   10.506   10.0
 5480.0   10.508   10.0
 5490.0   10.508   10.0
 5500.0   10.513   10.0
 5510.0   10.515   10.0
 5520.0   10.518   10.0
 5530.0   10.522   10.0
 5540.0   10.525   10.0
 5550.0   10.529   10.0
 5560.0   10.533   10.0
 5570.0   10.537   10.0
 5580.0   10.543   10.0
 5590.0   10.543   10.0
 5600.0   10.549   10.0
 5610.0   10.552   10.0
 5620.0   10.554   10.0
 5630.0   10.558   10.0
 5640.0   10.554   10.0
 5650.0   10.566   10.0
 5660.0   10.573   10.0
 5670.0   10.572   10.0
 5680.0   10.577   10.0
 5690.0   10.579   10.0
 5700.0   10.587   10.0
 5710.0   10.588   10.0
 5720.0   10.590   10.0
 5730.0   10.595   10.0
 5740.0   10.600   10.0
 5750.0   10.600   10.0
 5760.0   10.604   10.0
 5770.0   10.609   10.0
