# Creation Date: 2018-Oct-05
# Creation Date: 2018-Oct-04
# Creation Date: 2018-Oct-04
# Creation Date: 2018-Oct-04
|  ion |       wave | NIST | Instr | amplitude |                     Source |
| ArII |  6116.6158 |    1 |    64 |        62 | GMOS_R400_blue_38_fit.json |
| ArII |  6125.0558 |    1 |     0 |     10000 |                       NIST |
| ArII |  6173.9855 |    1 |    64 |        99 | GMOS_R400_blue_38_fit.json |
| ArII |  6202.8159 |    1 |     0 |     10000 |                       NIST |
| ArII |  6244.84691|    1 |     0 |     10000 |                       NIST |
| ArII |  6326.1639 |    1 |     0 |     10000 |                       NIST |
| ArII |  6400.9774 |    1 |     0 |     10000 |                       NIST |
| ArII |  6404.7822 |    1 |     0 |     10000 |                       NIST |
| ArII |  6439.3805 |    1 |     0 |     10000 |                       NIST |
| ArII |  6484.87395|    1 |    64 |        44 |                  GMOS_B600 |
| ArII |  6616.1760 |    1 |     0 |     10000 |                       NIST |
| ArII |  6622.7940 |    1 |     0 |     10000 |                       NIST |
| ArII |  6640.0534 |    1 |     0 |     10000 |                       NIST |
| ArII |  6641.5739 |    1 |     0 |     10000 |                       NIST |
| ArII |  6645.5319 |    1 |     0 |     10000 |                       NIST |
| ArII |  6668.1994 |    1 |     0 |     10000 |                       NIST |
| ArII |  6686.1380 |    1 |     0 |     10000 |                       NIST |
| ArII |  6863.1621 |    1 |     0 |     10000 |                       NIST |
| ArII |  7591.4046 |    1 |     0 |     10000 |                       NIST |
| ArII |  8330.1960 |    1 |    64 |       319 | GMOS_R400_chip2_8_fit.json |
| ArII |  8365.3720 |    1 |    64 |       391 | GMOS_R400_chip2_8_fit.json |
| ArII |  8774.2691 |    1 |    64 |      8086 |      GMOS_R830_shenli.json |
| ArII |  9010.9298 |    1 |     0 |     10000 |                       NIST |
| ArII |  9020.0670 |    1 |     0 |     10000 |                       NIST |
| ArII |  9438.819  |    1 |    64 |      8086 |      GMOS_R830_shenli.json |
| ArII |  9511.0480 |    1 |     0 |     10000 |                       NIST |
