# Creation Date: 2020-Apr-26
|  ion |       wave | NIST | Instr | amplitude | Source |
| FeII |  5252.6868 |    1 |     0 |      5000 |   NIST |
| FeII |  5255.1107 |    1 |     0 |      1200 |   NIST |
| FeII |  5258.5821 |    1 |     0 |      1600 |   NIST |
| FeII |  5261.7184 |    1 |     0 |     24000 |   NIST |
| FeII |  5265.6442 |    1 |     0 |      2300 |   NIST |
| FeII |  5293.1333 |    1 |     0 |      5000 |   NIST |
| FeII |  5307.6583 |    1 |     0 |      1600 |   NIST |
| FeII |  5317.6929 |    1 |     0 |      4000 |   NIST |
| FeII |  5318.0889 |    1 |     0 |      1200 |   NIST |
| FeII |  5341.0795 |    1 |     0 |      4000 |   NIST |
| FeII |  5388.5612 |    1 |     0 |      4000 |   NIST |
| FeII |  5397.3548 |    1 |     0 |      3100 |   NIST |
| FeII |  5403.5595 |    1 |     0 |      3200 |   NIST |
| FeII |  5431.4966 |    1 |     0 |      4000 |   NIST |
| FeII |  5467.4511 |    1 |     0 |      5000 |   NIST |
| FeII |  5483.8284 |    1 |     0 |      3200 |   NIST |
| FeII |  5489.1428 |    1 |     0 |      3000 |   NIST |
| FeII |  5493.9239 |    1 |     0 |      1100 |   NIST |
| FeII |  5495.3570 |    1 |     0 |      1800 |   NIST |
| FeII |  5504.7439 |    1 |     0 |      1100 |   NIST |
| FeII |  5507.7282 |    1 |     0 |      9000 |   NIST |
| FeII |  5512.3140 |    1 |     0 |      1500 |   NIST |
| FeII |  5589.7728 |    1 |     0 |      1300 |   NIST |
| FeII |  5622.4218 |    1 |     0 |      1100 |   NIST |
| FeII |  5645.4360 |    1 |     0 |      7000 |   NIST |
| FeII |  5646.9570 |    1 |     0 |      1300 |   NIST |
| FeII |  5651.6840 |    1 |     0 |      2200 |   NIST |
| FeII |  5660.7112 |    1 |     0 |      1500 |   NIST |
| FeII |  5731.1920 |    1 |     0 |      3500 |   NIST |
| FeII |  5781.7308 |    1 |     0 |      1500 |   NIST |
| FeII |  5785.2268 |    1 |     0 |      1200 |   NIST |
| FeII |  5809.2760 |    1 |     0 |      2800 |   NIST |
| FeII |  5886.6472 |    1 |     0 |      1100 |   NIST |
| FeII |  5904.4596 |    1 |     0 |      1300 |   NIST |
| FeII |  5916.1863 |    1 |     0 |      5000 |   NIST |
| FeII |  5963.3573 |    1 |     0 |      1900 |   NIST |
| FeII |  6385.4944 |    1 |     0 |      2200 |   NIST |
| FeII |  6387.2232 |    1 |     0 |      1100 |   NIST |
| FeII |  6444.7391 |    1 |     0 |      1100 |   NIST |
| FeII |  6466.1883 |    1 |     0 |      1500 |   NIST |
| FeII |  6494.8347 |    1 |     0 |      1200 |   NIST |
| FeII |  6573.2368 |    1 |     0 |      1100 |   NIST |
| FeII |  6859.7464 |    1 |     0 |      1400 |   NIST |
| FeII |  6864.4047 |    1 |     0 |      1200 |   NIST |
| FeII |  6884.2394 |    1 |     0 |      1100 |   NIST |
| FeII |  6907.5564 |    1 |     0 |      2700 |   NIST |
| FeII |  6923.9367 |    1 |     0 |      4000 |   NIST |
| FeII |  6929.7882 |    1 |     0 |      1400 |   NIST |
| FeII |  6933.9130 |    1 |     0 |      1200 |   NIST |
| FeII |  6954.5913 |    1 |     0 |      1400 |   NIST |
| FeII |  7032.1968 |    1 |     0 |      1500 |   NIST |
| FeII |  7136.5093 |    1 |     0 |      1600 |   NIST |
| FeII |  7515.2455 |    1 |     0 |      1500 |   NIST |
| FeII |  8231.2502 |    1 |     0 |      1900 |   NIST |
| FeII |  8290.1558 |    1 |     0 |      1600 |   NIST |
| FeII |  8492.4349 |    1 |     0 |      1200 |   NIST |
| FeII |  8501.9510 |    1 |     0 |      1300 |   NIST |
| FeII |  8724.8559 |    1 |     0 |      1300 |   NIST |
| FeII |  8929.1082 |    1 |     0 |      1100 |   NIST |
| FeII |  9078.0294 |    1 |     0 |      1100 |   NIST |
