# Created 2021-06-02
# These lines are pulled from IRAF's fear.dat
# then crossmatched with NIST lines.
# Some of IRAF's ion identification was incorrect,
# that was updated to match NIST. --MSR
|  ion |       wave | NIST | Instr | amplitude | Source |
| ArII |  4849.1639 |    1 |     0 |     10000 |   NIST |
|  FeI |  4861.0986 |    1 |     0 |     10000 |   NIST |
| ArII |  4881.2263 |    1 |     0 |     10000 |   NIST |
| ArII |  4890.4072 |    1 |     0 |     10000 |   NIST |
|  FeI |  4892.8581 |    1 |     0 |     10000 |   NIST |
|  FeI |  4921.8765 |    1 |     0 |     10000 |   NIST |
| ArII |  4934.5859 |    1 |     0 |     10000 |   NIST |
|  FeI |  4958.9800 |    1 |     0 |     10000 |   NIST |
| ArII |  4966.4649 |    1 |     0 |     10000 |   NIST |
| ArII |  4973.5473 |    1 |     0 |     10000 |   NIST |
|  FeI |  5007.5152 |    1 |     0 |     10000 |   NIST |
| ArII |  5010.7315 |    1 |     0 |     10000 |   NIST |
|  FeI |  5013.4661 |    1 |     0 |     10000 |   NIST |
| ArII |  5018.5619 |    1 |     0 |     10000 |   NIST |
|  FeI |  5053.0427 |    1 |     0 |     10000 |   NIST |
| ArII |  5063.4483 |    1 |     0 |     10000 |   NIST |
|  FeI |  5084.7551 |    1 |     0 |     10000 |   NIST |
| ArII |  5091.9136 |    1 |     0 |     10000 |   NIST |
|  FeI |  5111.8090 |    1 |     0 |     10000 |   NIST |
| ArII |  5127.1945 |    1 |     0 |     10000 |   NIST |
| ArII |  5143.2151 |    1 |     0 |     10000 |   NIST |
| ArII |  5146.7414 |    1 |     0 |     10000 |   NIST |
|  ArI |  5163.7230 |    1 |     0 |     10000 |   NIST |
|  FeI |  5168.9274 |    1 |     0 |     10000 |   NIST |
|  FeI |  5173.0364 |    1 |     0 |     10000 |   NIST |
|  ArI |  5189.1910 |    1 |     0 |     10000 |   NIST |
|  FeI |  5196.3880 |    1 |     0 |     10000 |   NIST |
|  ArI |  5222.7250 |    1 |     0 |     10000 |   NIST |
|  FeI |  5228.6249 |    1 |     0 |     10000 |   NIST |
|  FeI |  5234.3968 |    1 |     0 |     10000 |   NIST |
|  FeI |  5268.0207 |    1 |     0 |     10000 |   NIST |
|  FeI |  5271.0035 |    1 |     0 |     10000 |   NIST |
|  FeI |  5285.0910 |    1 |     0 |     10000 |   NIST |
|  FeI |  5303.7740 |    1 |     0 |     10000 |   NIST |
|  FeI |  5325.6598 |    1 |     0 |     10000 |   NIST |
|  FeI |  5329.5204 |    1 |     0 |     10000 |   NIST |
|  FeI |  5342.5093 |    1 |     0 |     10000 |   NIST |
|  FeI |  5372.9830 |    1 |     0 |     10000 |   NIST |
|  FeI |  5398.6281 |    1 |     0 |     10000 |   NIST |
|  FeI |  5407.2778 |    1 |     0 |     10000 |   NIST |
|  FeI |  5416.7043 |    1 |     0 |     10000 |   NIST |
|  ArI |  5422.8590 |    1 |     0 |     10000 |   NIST |
|  FeI |  5425.5755 |    1 |     0 |     10000 |   NIST |
|  FeI |  5431.2056 |    1 |     0 |     10000 |   NIST |
|  FeI |  5436.0340 |    1 |     0 |     10000 |   NIST |
| ArII |  5441.5011 |    1 |     0 |     10000 |   NIST |
|  FeI |  5448.4075 |    1 |     0 |     10000 |   NIST |
|  ArI |  5453.1670 |    1 |     0 |     10000 |   NIST |
|  FeI |  5457.1254 |    1 |     0 |     10000 |   NIST |
|  ArI |  5497.4010 |    1 |     0 |     10000 |   NIST |
|  ArI |  5560.2460 |    1 |     0 |     10000 |   NIST |
|  FeI |  5571.1643 |    1 |     0 |     10000 |   NIST |
| ArII |  5579.2345 |    1 |     0 |     10000 |   NIST |
|  FeI |  5588.3067 |    1 |     0 |     10000 |   NIST |
|  ArI |  5608.2900 |    1 |     0 |     10000 |   NIST |
|  FeI |  5617.2024 |    1 |     0 |     10000 |   NIST |
|  ArI |  5652.2720 |    1 |     0 |     10000 |   NIST |
| ArII |  5693.2422 |    1 |     0 |     10000 |   NIST |
|  ArI |  5741.1120 |    1 |     0 |     10000 |   NIST |
| ArII |  5788.1660 |    1 |     0 |     10000 |   NIST |
| ArII |  5814.3720 |    1 |     0 |     10000 |   NIST |
|  ArI |  5835.8800 |    1 |     0 |     10000 |   NIST |
|  ArI |  5861.9340 |    1 |     0 |     10000 |   NIST |
|  ArI |  5884.2540 |    1 |     0 |     10000 |   NIST |
|  ArI |  5890.2160 |    1 |     0 |     10000 |   NIST |
|  ArI |  5913.7230 |    1 |     0 |     10000 |   NIST |
|  ArI |  5930.4560 |    1 |     0 |     10000 |   NIST |
|  ArI |  5944.3150 |    1 |     0 |     10000 |   NIST |
|  ArI |  5988.9600 |    1 |     0 |     10000 |   NIST |
|  ArI |  6000.6610 |    1 |     0 |     10000 |   NIST |
|  ArI |  6026.8190 |    1 |     0 |     10000 |   NIST |
|  ArI |  6033.7970 |    1 |     0 |     10000 |   NIST |
|  ArI |  6044.8960 |    1 |     0 |     10000 |   NIST |
| ArII |  6048.5721 |    1 |     0 |     10000 |   NIST |
|  ArI |  6054.3990 |    1 |     0 |     10000 |   NIST |
|  ArI |  6061.0500 |    1 |     0 |     10000 |   NIST |
|  ArI |  6100.4910 |    1 |     0 |     10000 |   NIST |
|  ArI |  6107.3250 |    1 |     0 |     10000 |   NIST |
| ArII |  6116.6158 |    1 |     0 |     10000 |   NIST |
| ArII |  6125.0558 |    1 |     0 |     10000 |   NIST |
|  ArI |  6147.1420 |    1 |     0 |     10000 |   NIST |
|  ArI |  6171.8810 |    1 |     0 |     10000 |   NIST |
| ArII |  6202.8159 |    1 |     0 |     10000 |   NIST |
|  ArI |  6214.2220 |    1 |     0 |     10000 |   NIST |
|  FeI |  6254.2845 |    1 |     0 |     10000 |   NIST |
|  ArI |  6298.6130 |    1 |     0 |     10000 |   NIST |
|  ArI |  6309.4010 |    1 |     0 |     10000 |   NIST |
| ArII |  6326.1639 |    1 |     0 |     10000 |   NIST |
|  ArI |  6371.3360 |    1 |     0 |     10000 |   NIST |
|  ArI |  6418.0810 |    1 |     0 |     10000 |   NIST |
| ArII |  6439.3805 |    1 |     0 |     10000 |   NIST |
| ArII |  6484.8740 |    1 |     0 |     10000 |   NIST |
|  ArI |  6539.9180 |    1 |     0 |     10000 |   NIST |
|  ArI |  6606.6770 |    1 |     0 |     10000 |   NIST |
| ArII |  6616.1760 |    1 |     0 |     10000 |   NIST |
| ArII |  6622.7940 |    1 |     0 |     10000 |   NIST |
| ArII |  6640.0534 |    1 |     0 |     10000 |   NIST |
| ArII |  6641.5739 |    1 |     0 |     10000 |   NIST |
| ArII |  6645.5319 |    1 |     0 |     10000 |   NIST |
|  ArI |  6662.5150 |    1 |     0 |     10000 |   NIST |
|  ArI |  6665.8910 |    1 |     0 |     10000 |   NIST |
| ArII |  6668.1994 |    1 |     0 |     10000 |   NIST |
|  ArI |  6679.1260 |    1 |     0 |     10000 |   NIST |
| ArII |  6686.1380 |    1 |     0 |     10000 |   NIST |
|  ArI |  6754.6980 |    1 |     0 |     10000 |   NIST |
|  ArI |  6768.4800 |    1 |     0 |     10000 |   NIST |
| ArII |  6863.1621 |    1 |     0 |     10000 |   NIST |
|  ArI |  6873.1850 |    1 |     0 |     10000 |   NIST |
|  ArI |  6881.4800 |    1 |     0 |     10000 |   NIST |
|  ArI |  6890.0740 |    1 |     0 |     10000 |   NIST |
