# Creation Date 2023-08-09 
# Line List Curated by Greg Doppmann 
| ion |       wave | NIST | Instr | amplitude |           Source | 
| OH  |   21279.89 |  0   |   0   | 1.97E+01  |             Greg | 
| OH  |   21316.18 |  0   |   0   | 3.54E+01  |             Greg | 
| OH  |   21319.65 |  0   |   0   | 3.54E+01  |             Greg | 
| OH  |   21325.97 |  0   |   0   | 1.58E+02  |             Greg | 
| OH  |   21507.31 |  0   |   0   | 1.12E+03  |             Greg | 
| OH  |   21510.81 |  0   |   0   | 4.99E+00  |             Greg | 
| OH  |   21513.01 |  0   |   0   | 4.99E+00  |             Greg | 
| OH  |   21537.46 |  0   |   0   | 4.49E+02  |             Greg | 
| OH  |   21537.59 |  0   |   0   | 4.49E+02  |             Greg | 
| OH  |   21544.78 |  0   |   0   | 8.52E+00  |             Greg | 
| OH  |   21548.95 |  0   |   0   | 8.52E+00  |             Greg | 
| OH  |   21710.93 |  0   |   0   | 2.51E+02  |             Greg | 
| OH  |   21711.41 |  0   |   0   | 2.51E+02  |             Greg | 
| OH  |   21760.12 |  0   |   0   | 1.03E+00  |             Greg | 
| OH  |   21762.90 |  0   |   0   | 1.03E+00  |             Greg | 
| OH  |   21790.78 |  0   |   0   | 1.69E+00  |             Greg | 
| OH  |   21795.72 |  0   |   0   | 1.69E+00  |             Greg | 
| OH  |   21802.31 |  0   |   0   | 8.56E+02  |             Greg | 
| OH  |   21873.52 |  0   |   0   | 3.51E+02  |             Greg | 
| OH  |   21955.24 |  0   |   0   | 1.03E+03  |             Greg | 
| OH  |   21956.04 |  0   |   0   | 1.03E+03  |             Greg | 
| OH  |   22027.12 |  0   |   0   | 1.75E-01  |             Greg | 
| OH  |   22030.54 |  0   |   0   | 1.75E-01  |             Greg | 
| OH  |   22052.37 |  0   |   0   | 3.20E+02  |             Greg | 
| OH  |   22055.02 |  0   |   0   | 2.76E-01  |             Greg | 
| OH  |   22060.80 |  0   |   0   | 2.76E-01  |             Greg | 
| OH  |   22124.88 |  0   |   0   | 8.20E+02  |             Greg | 
| OH  |   22126.16 |  0   |   0   | 8.20E+02  |             Greg | 
| OH  |   22247.81 |  0   |   0   | 2.17E+02  |             Greg | 
| OH  |   22311.80 |  0   |   0   | 4.96E+02  |             Greg | 
| OH  |   22313.65 |  0   |   0   | 4.96E+02  |             Greg | 
| OH  |   22459.93 |  0   |   0   | 1.14E+02  |             Greg | 
| OH  |   22460.60 |  0   |   0   | 1.14E+02  |             Greg | 
| OH  |   22516.73 |  0   |   0   | 2.39E+02  |             Greg | 
| OH  |   22519.21 |  0   |   0   | 2.39E+02  |             Greg | 
| OH  |   22689.82 |  0   |   0   | 4.81E+01  |             Greg | 
| OH  |   22690.98 |  0   |   0   | 4.81E+01  |             Greg | 
| OH  |   22740.38 |  0   |   0   | 9.32E+01  |             Greg | 
| OH  |   22743.56 |  0   |   0   | 9.32E+01  |             Greg | 
| OH  |   22938.25 |  0   |   0   | 1.64E+01  |             Greg | 
| OH  |   22939.95 |  0   |   0   | 1.64E+01  |             Greg | 
| OH  |   22983.54 |  0   |   0   | 2.98E+01  |             Greg | 
| OH  |   22987.48 |  0   |   0   | 2.98E+01  |             Greg | 
| OH  |   23206.22 |  0   |   0   | 4.56E+00  |             Greg | 
| OH  |   23208.52 |  0   |   0   | 4.56E+00  |             Greg | 
| OH  |   23247.10 |  0   |   0   | 7.87E+00  |             Greg | 
| OH  |   23251.87 |  0   |   0   | 7.87E+00  |             Greg | 
| OH  |   23532.12 |  0   |   0   | 1.73E+00  |             Greg | 
| OH  |   23537.79 |  0   |   0   | 1.73E+00  |             Greg | 
| OH  |   23839.76 |  0   |   0   | 3.17E-01  |             Greg | 
| OH  |   23846.44 |  0   |   0   | 3.17E-01  |             Greg | 
