# Creation Date 2023-08-09 
# Line List Curated by Greg Doppmann 
| ion |       wave | NIST | Instr | amplitude |           Source | 
| OH  |   11029.58 |  0   |   0   | 2.47E+02  |             Greg | 
| OH  |   11030.05 |  0   |   0   | 2.47E+02  |             Greg | 
| OH  |   11072.46 |  0   |   0   | 5.67E+01  |             Greg | 
| OH  |   11089.69 |  0   |   0   | 1.24E+02  |             Greg | 
| OH  |   11090.35 |  0   |   0   | 1.24E+02  |             Greg | 
| OH  |   11439.94 |  0   |   0   | 5.72E+02  |             Greg | 
| OH  |   11447.24 |  0   |   0   | 1.89E+01  |             Greg | 
| OH  |   11451.60 |  0   |   0   | 2.14E+02  |             Greg | 
| OH  |   11538.79 |  0   |   0   | 4.13E+02  |             Greg | 
| OH  |   11565.25 |  0   |   0   | 1.60E+02  |             Greg | 
| OH  |   11591.52 |  0   |   0   | 4.55E+02  |             Greg | 
| OH  |   11591.85 |  0   |   0   | 4.55E+02  |             Greg | 
| OH  |   11627.85 |  0   |   0   | 1.30E+02  |             Greg | 
| OH  |   11650.49 |  0   |   0   | 3.21E+02  |             Greg | 
| OH  |   11651.00 |  0   |   0   | 3.21E+02  |             Greg | 
| OH  |   11715.80 |  0   |   0   | 1.67E+02  |             Greg | 
| OH  |   11716.51 |  0   |   0   | 1.67E+02  |             Greg | 
| OH  |   11770.65 |  0   |   0   | 3.36E+01  |             Greg | 
| OH  |   11787.56 |  0   |   0   | 6.75E+01  |             Greg | 
| OH  |   11788.50 |  0   |   0   | 6.75E+01  |             Greg | 
| OH  |   11865.92 |  0   |   0   | 2.14E+01  |             Greg | 
| OH  |   11867.09 |  0   |   0   | 2.14E+01  |             Greg | 
| OH  |   11967.92 |  0   |   0   | 5.31E+00  |             Greg | 
| OH  |   11968.86 |  0   |   0   | 1.99E+01  |             Greg | 
| OH  |   11975.83 |  0   |   0   | 5.91E+01  |             Greg | 
| OH  |   11983.32 |  0   |   0   | 2.90E+01  |             Greg | 
| OH  |   11988.65 |  0   |   0   | 1.37E+02  |             Greg | 
| OH  |   12000.14 |  0   |   0   | 6.14E+01  |             Greg | 
| OH  |   12007.08 |  0   |   0   | 2.38E+02  |             Greg | 
| OH  |   12024.25 |  0   |   0   | 9.51E+01  |             Greg | 
| OH  |   12030.89 |  0   |   0   | 2.66E+02  |             Greg | 
| OH  |   12055.88 |  0   |   0   | 9.39E+01  |             Greg | 
| OH  |   12120.37 |  0   |   0   | 6.92E+01  |             Greg | 
| OH  |   12120.41 |  0   |   0   | 6.92E+01  |             Greg | 
| OH  |   12122.64 |  0   |   0   | 6.49E+02  |             Greg | 
| OH  |   12135.89 |  0   |   0   | 2.49E+02  |             Greg | 
| OH  |   12135.95 |  0   |   0   | 2.49E+02  |             Greg | 
| OH  |   12196.39 |  0   |   0   | 1.39E+02  |             Greg | 
| OH  |   12229.29 |  0   |   0   | 4.67E+02  |             Greg | 
| OH  |   12257.73 |  0   |   0   | 1.83E+02  |             Greg | 
| OH  |   12286.82 |  0   |   0   | 5.26E+02  |             Greg | 
| OH  |   12287.16 |  0   |   0   | 5.26E+02  |             Greg | 
| OH  |   12325.91 |  0   |   0   | 1.54E+02  |             Greg | 
| OH  |   12351.33 |  0   |   0   | 3.83E+02  |             Greg | 
| OH  |   12351.87 |  0   |   0   | 3.83E+02  |             Greg | 
| OH  |   12400.88 |  0   |   0   | 9.39E+01  |             Greg | 
| OH  |   12422.97 |  0   |   0   | 2.09E+02  |             Greg | 
| OH  |   12423.73 |  0   |   0   | 2.09E+02  |             Greg | 
| OH  |   12482.53 |  0   |   0   | 4.38E+01  |             Greg | 
| OH  |   12482.89 |  0   |   0   | 4.38E+01  |             Greg | 
| OH  |   12501.92 |  0   |   0   | 8.89E+01  |             Greg | 
| OH  |   12502.92 |  0   |   0   | 8.89E+01  |             Greg | 
| OH  |   12588.35 |  0   |   0   | 3.01E+01  |             Greg | 
| OH  |   12589.61 |  0   |   0   | 3.01E+01  |             Greg | 
| OH  |   12752.80 |  0   |   0   | 7.44E+01  |             Greg | 
| OH  |   12764.42 |  0   |   0   | 1.63E+02  |             Greg | 
| OH  |   12782.57 |  0   |   0   | 2.71E+02  |             Greg | 
| OH  |   12801.54 |  0   |   0   | 1.07E+02  |             Greg | 
| OH  |   12806.98 |  0   |   0   | 2.92E+02  |             Greg | 
| OH  |   12834.56 |  0   |   0   | 1.03E+02  |             Greg | 
| OH  |   12903.51 |  0   |   0   | 7.39E+01  |             Greg | 
| OH  |   12903.56 |  0   |   0   | 7.39E+01  |             Greg | 
| OH  |   12905.71 |  0   |   0   | 6.96E+02  |             Greg | 
| OH  |   12921.10 |  0   |   0   | 2.74E+02  |             Greg | 
| OH  |   12921.17 |  0   |   0   | 2.74E+02  |             Greg | 
| OH  |   12943.10 |  0   |   0   | 1.03E+02  |             Greg | 
| OH  |   12943.25 |  0   |   0   | 1.03E+02  |             Greg | 
| OH  |   12972.00 |  0   |   0   | 3.46E+01  |             Greg | 
| OH  |   12972.26 |  0   |   0   | 3.46E+01  |             Greg | 
| OH  |   12985.65 |  0   |   0   | 1.49E+02  |             Greg | 
| OH  |   13021.64 |  0   |   0   | 4.99E+02  |             Greg | 
| OH  |   13052.74 |  0   |   0   | 2.00E+02  |             Greg | 
| OH  |   13127.82 |  0   |   0   | 1.73E+02  |             Greg | 
