# Created Apr 2022. Wavelengths are in vacuum
|     wave |  ion | NIST | Instr |     amplitude |               Source |
| 17919.61 |  ArI |    1 |    32 |         23690 | keck_mosfire_webpage |
| 18637.37 |  ArI |    1 |    32 |           330 | keck_mosfire_webpage |
| 18750.12 |  ArI |    1 |    32 |           230 | keck_mosfire_webpage |
| 19129.04 |  ArI |    1 |    32 |            30 | keck_mosfire_webpage |
| 19180.51 |  ArI |    1 |    32 |            90 | keck_mosfire_webpage |
| 19822.91 |  ArI |    1 |    32 |          3340 | keck_mosfire_webpage |
| 19971.18 |  ArI |    1 |    32 |          3900 | keck_mosfire_webpage |
| 20074.41 |  ArI |    1 |    32 |           240 | keck_mosfire_webpage |
| 20322.56 |  ArI |    1 |    32 |          1990 | keck_mosfire_webpage |
| 20574.43 |  ArI |    1 |    32 |           450 | keck_mosfire_webpage |
| 20621.86 |  ArI |    1 |    32 |         31650 | keck_mosfire_webpage |
| 20652.77 |  ArI |    1 |    32 |           890 | keck_mosfire_webpage |
| 20816.72 |  ArI |    1 |    32 |           820 | keck_mosfire_webpage |
| 20991.84 |  ArI |    1 |    32 |         22440 | keck_mosfire_webpage |
| 21041.57 |  ArI |    1 |    32 |           140 | keck_mosfire_webpage |
| 21338.71 |  ArI |    1 |    32 |          2500 | keck_mosfire_webpage |
| 21540.09 |  ArI |    1 |    32 |         10150 | keck_mosfire_webpage |
| 22045.58 |  ArI |    1 |    32 |          3500 | keck_mosfire_webpage |
| 22083.21 |  ArI |    1 |    32 |         12942 | keck_mosfire_webpage |
| 22118.66 |  ArI |    1 |    32 |           360 | keck_mosfire_webpage |
| 22539.74 |  ArI |    1 |    32 |            40 | keck_mosfire_webpage |
| 22978.37 |  ArI |    1 |    32 |           150 | keck_mosfire_webpage |
| 23139.52 |  ArI |    1 |    32 |         11910 | keck_mosfire_webpage |
| 23851.54 |  ArI |    1 |    32 |         10480 | keck_mosfire_webpage |
| 23973.06 |  ArI |    1 |    32 |         13070 | keck_mosfire_webpage |
| 24783.37 |  ArI |    1 |    32 |           150 | keck_mosfire_webpage |
| 25132.13 |  ArI |    1 |    32 |          5760 | keck_mosfire_webpage |
| 25512.18 |  ArI |    1 |    32 |          3750 | keck_mosfire_webpage |
| 25668.02 |  ArI |    1 |    32 |           900 | keck_mosfire_webpage |
