|               wave | ion | NIST | Instr |            amplitude |       Source |
|  8016.259714786149 |  OH |    1 |    32 |  0.13277819099215438 | wavemodel.py |
|  8028.016295017258 |  OH |    1 |    32 |   0.3137403331635004 | wavemodel.py |
|  8054.234920883776 |  OH |    1 |    32 |  0.07465858788718455 | wavemodel.py |
|  8064.393155215257 |  OH |    1 |    32 |  0.16084885625876094 | wavemodel.py |
|  8104.720533859439 |  OH |    1 |    32 |  0.05854475486007393 | wavemodel.py |
|  8283.517194832382 |  OH |    1 |    32 |  0.25013319120838423 | wavemodel.py |
|  8290.579872216342 |  OH |    1 |    32 |  0.39322070487329736 | wavemodel.py |
|  8300.731666268988 |  OH |    1 |    32 |   0.4758501893323269 | wavemodel.py |
|  8313.002027298166 |  OH |    1 |    32 |   0.1551447160280267 | wavemodel.py |
|  8346.782000661951 |  OH |    1 |    32 |   1.2194207045120131 | wavemodel.py |
|   8355.08812668426 |  OH |    1 |    32 |  0.40648625433373187 | wavemodel.py |
|  8367.018133134656 |  OH |    1 |    32 |   0.1477706849959261 | wavemodel.py |
|  8384.475115502892 |  OH |    1 |    32 |   0.2650292571106738 | wavemodel.py |
|  8401.477631220587 |  OH |    1 |    32 |   0.8479602716835414 | wavemodel.py |
|  8417.542391489547 |  OH |    1 |    32 |  0.31494441029284104 | wavemodel.py |
|  8432.490694220834 |  OH |    1 |    32 |   0.8938946131010206 | wavemodel.py |
|  8454.571716046708 |  OH |    1 |    32 |   0.2629961336695001 | wavemodel.py |
|  8467.684015467874 |  OH |    1 |    32 |   0.6559425471173371 | wavemodel.py |
|  8495.721086460548 |  OH |    1 |    32 |   0.1499869043723106 | wavemodel.py |
|  8507.177237979397 |  OH |    1 |    32 |    0.335258082965595 | wavemodel.py |
|  8541.019934094433 |  OH |    1 |    32 |   0.0638710476650024 | wavemodel.py |
|  8551.055150780363 |  OH |    1 |    32 |  0.13363157309425527 | wavemodel.py |
|  8599.398578129081 |  OH |    1 |    32 | 0.040037436896850354 | wavemodel.py |
|  8763.289718656839 |  OH |    1 |    32 |  0.48484198251937927 | wavemodel.py |
|  8770.029280049801 |  OH |    1 |    32 |   0.7035673449578372 | wavemodel.py |
|  8780.295364810314 |  OH |    1 |    32 |   0.7608766313080209 | wavemodel.py |
|  8793.599031203765 |  OH |    1 |    32 |  0.24231736649578095 | wavemodel.py |
|  8829.398241188781 |  OH |    1 |    32 |   1.7004157133930389 | wavemodel.py |
|  8838.790184131796 |  OH |    1 |    32 |   0.6186905976470545 | wavemodel.py |
|  8852.247430807425 |  OH |    1 |    32 |  0.22889198404304223 | wavemodel.py |
|  8869.988656348827 |  OH |    1 |    32 |   0.4321122572706422 | wavemodel.py |
|  8888.288706520538 |  OH |    1 |    32 |   1.2162541973189946 | wavemodel.py |
|   8905.55835308608 |  OH |    1 |    32 |  0.47387026456145515 | wavemodel.py |
|  8922.083169290137 |  OH |    1 |    32 |   1.3314834556470703 | wavemodel.py |
|  8945.849781237568 |  OH |    1 |    32 |   0.3821942397510026 | wavemodel.py |
|  8960.542633906014 |  OH |    1 |    32 |   1.0068454114981487 | wavemodel.py |
|   8990.83283211077 |  OH |    1 |    32 |    0.245346508834146 | wavemodel.py |
|  9003.816462410561 |  OH |    1 |    32 |   0.5471768376247517 | wavemodel.py |
|    9040.5358916019 |  OH |    1 |    32 |  0.10552598015571274 | wavemodel.py |
|   9052.02145436191 |  OH |    1 |    32 |   0.2298117574331382 | wavemodel.py |
|  9095.058281473635 |  OH |    1 |    32 |  0.03877038745529715 | wavemodel.py |
|  9105.264611879218 |  OH |    1 |    32 |  0.07614154637958392 | wavemodel.py |
|  9311.365683542093 |  OH |    1 |    32 |   0.7108917221924677 | wavemodel.py |
|  9315.335793365739 |  OH |    1 |    32 |   1.0424636608036884 | wavemodel.py |
|  9325.965391994081 |  OH |    1 |    32 |   1.0724534515946567 | wavemodel.py |
|  9340.415177113606 |  OH |    1 |    32 |   0.3165435187501874 | wavemodel.py |
|  9378.408588851105 |  OH |    1 |    32 |    2.150678418253887 | wavemodel.py |
|   9389.21365841415 |  OH |    1 |    32 |   0.8465146678943933 | wavemodel.py |
|   9404.66066438337 |  OH |    1 |    32 |  0.29382666536652147 | wavemodel.py |
|  9422.632547989117 |  OH |    1 |    32 |  0.47380174915661666 | wavemodel.py |
|   9442.23976546366 |  OH |    1 |    32 |   1.4951466788219197 | wavemodel.py |
|  9461.122689897244 |  OH |    1 |    32 |   0.5994747505851536 | wavemodel.py |
|  9479.454175031211 |  OH |    1 |    32 |   1.7905667570300507 | wavemodel.py |
|   9505.42120843976 |  OH |    1 |    32 |   0.5154940117333504 | wavemodel.py |
|  9521.965805740285 |  OH |    1 |    32 |    1.286732719746279 | wavemodel.py |
|  9555.154411085605 |  OH |    1 |    32 |  0.31722444697044927 | wavemodel.py |
|  9569.963108025733 |  OH |    1 |    32 |   0.7646013836575862 | wavemodel.py |
|  9610.360151568993 |  OH |    1 |    32 |  0.15925367537234214 | wavemodel.py |
|  9623.604095834906 |  OH |    1 |    32 |   0.3385406768632244 | wavemodel.py |
|  9661.743525763815 |  OH |    1 |    32 |  0.03926615816357687 | wavemodel.py |
|  9671.439666937242 |  OH |    1 |    32 |  0.23820336822380872 | wavemodel.py |
|    9684.6041893416 |  OH |    1 |    32 |   0.5501511602837615 | wavemodel.py |
|  9693.159560382439 |  OH |    1 |    32 |  0.23581205157586177 | wavemodel.py |
|  9701.997401060531 |  OH |    1 |    32 |   1.0474345839185155 | wavemodel.py |
