| ion |      wave | NIST | Instr | amplitude |       Source |
| Kr |  9364.670 |    1 |     8 |       7.5 | unknown |
| Kr |  9754.435 |    1 |   640 |     640.0 | unknown |
| Kr |  9858.940 |    1 |    19 |      19.2 | unknown |
| Kr | 11822.614 |    1 |    43 |      42.9 | unknown |
| Kr | 12000.365 |    1 |    10 |       9.6 | unknown |
| Kr | 12207.875 |    1 |    15 |      15.2 | unknown |
