#*
#*                   H E 3
#*
#*   Table file for flux standard HE3 based on data from
#*   Oke, J.B., 1974. Astrophys. J. Supp. Ser. 27, 21.
#*   Adapted from SPICA .OKE file of the same or similar name.
#*
#*   These data are directly measured fluxes and should be used accordingly.
#*   This file is designed for use with the Figaro routine GSPIKE.
#*
#SET .Z.UNITS = "AB magnitudes"
#SET .Z.LABEL = "Flux"
#SET .Z.REVSCALE = 1
#SET .Z.MAGFLAG = 1
#SET .TABLE.BANDWIDTH =  40
#SET .TABLE.LAMBDA_DOUBLE =  6000
#*
 3340 11.65 40
 3380 11.66 40
 3420 11.67 40
 3460 11.68 40
 3500 11.70 40
 3540 11.71 40
 3580 11.72 40
 3620 11.76 40
 3660 11.77 40
 3700 11.80 40
 3740 11.83 40
 3780 11.90 40
 3820 11.94 40
 3860 11.90 40
 3900 11.92 40
 3940 11.82 40
 3980 11.96 40
 4020 11.76 40
 4060 11.73 40
 4100 12.04 40
 4140 11.76 40
 4180 11.64 40
 4220 11.62 40
 4260 11.67 40
 4300 11.81 40
 4340 12.16 40
 4380 11.84 40
 4420 11.72 40
 4460 11.70 40
 4500 11.69 40
 4540 11.69 40
 4580 11.72 40
 4620 11.72 40
 4660 11.74 40
 4700 11.73 40
 4740 11.78 40
 4780 11.84 40
 4820 11.97 40
 4860 12.27 40
 4900 12.02 40
 4940 11.90 40
 4980 11.88 40
 5020 11.86 40
 5060 11.89 40
 5100 11.89 40
 5140 11.86 40
 5180 11.89 40
 5220 11.92 40
 5260 11.93 40
 5300 11.97 40
 5340 11.98 40
 5380 12.00 40
 5420 11.99 40
 5460 12.00 40
 5500 12.04 40
 5540 12.06 40
 5580 12.05 40
 5620 12.07 40
 5660 12.10 40
 5700 12.11 40
 5740 12.12 40
 5780 12.13 40
 5820 12.15 40
 5860 12.14 40
 5900 12.18 100
 6000 12.20 80
 6080 12.22 80
 6160 12.22 80
 6240 12.25 80
 6320 12.29 80
 6400 12.32 80
 6480 12.41 80
 6560 12.61 80
 6640 12.46 80
 6720 12.46 80
 6800 12.46 80
 6880 12.48 80
 6960 12.50 80
 7040 12.54 80
 7120 12.53 80
 7200 12.54 80
 7280 12.60 80
 7360 12.62 80
 7440 12.59 80
 7520 12.62 80
 7600 12.70 80
 7680 12.66 80
 7760 12.64 80
 7840 12.68 80
 7920 12.71 80
 8000 12.71 80
 8080 12.71 80
 8160 12.72 80
 8240 12.72 80
 8320 12.75 80
 8400 12.84 80
 8480 12.80 80
 8560 12.78 80
 8640 12.80 80
 8720 12.86 80
 8800 12.88 80
 8880 12.85 80
 8960 12.87 80
 9040 12.90 80
 9120 12.90 80
 9200 12.90 80
 9280 12.94 80
 9360 12.83 80
 9440 12.86 80
