# HZ14
  3200.00   13.38  50.
  3250.00   13.39  50.
  3300.00   13.36  50.
  3350.00   13.36  50.
  3400.00   13.37  50.
  3450.00   13.41  50.
  3500.00   13.42  50.
  3550.00   13.45  50.
  3600.00   13.47  50.
  3650.00   13.49  50.
  3700.00   13.49  50.
  3750.00   13.54  50.
  3800.00   13.57  50.
  3850.00   13.59  50.
  3900.00   13.61  50.
  3950.00   13.64  50.
  4000.00   13.57  50.
  4050.00   13.51  50.
  4100.00   13.79  50.
  4150.00   13.54  50.
  4200.00   13.46  50.
  4250.00   13.50  50.
  4300.00   13.65  50.
  4350.00   13.91  50.
  4400.00   13.61  50.
  4450.00   13.56  50.
  4500.00   13.54  50.
  4550.00   13.56  50.
  4600.00   13.57  50.
  4650.00   13.59  50.
  4700.00   13.61  50.
  4750.00   13.66  50.
  4800.00   13.76  50.
  4850.00   14.10  50.
  4900.00   13.96  50.
  4950.00   13.84  50.
  5000.00   13.83  50.
  5050.00   13.81  50.
  5100.00   13.82  50.
  5150.00   13.83  50.
  5200.00   13.86  50.
  5250.00   13.89  50.
  5300.00   13.90  50.
  5350.00   13.94  50.
  5400.00   13.97  50.
  5450.00   13.98  50.
  5500.00   14.00  50.
  5550.00   14.00  50.
  5600.00   14.05  50.
  5650.00   14.07  50.
  5700.00   14.10  50.
  5750.00   14.11  50.
  5800.00   14.12  50.
  5850.00   14.11  50.
  5900.00   14.11  50.
  5950.00   14.15  50.
  6000.00   14.16  50.
  6050.00   14.19  50.
  6100.00   14.22  50.
  6150.00   14.23  50.
  6200.00   14.25  50.
  6250.00   14.29  50.
  6300.00   14.30  50.
  6350.00   14.33  50.
  6400.00   14.34  50.
  6450.00   14.36  50.
  6500.00   14.43  50.
  6550.00   14.63  50.
  6600.00   14.52  50.
  6650.00   14.42  50.
  6700.00   14.39  50.
  6750.00   14.40  50.
  6800.00   14.41  50.
  6850.00   14.47  50.
  6900.00   14.49  50.
  6950.00   14.47  50.
  7000.00   14.45  50.
  7050.00   14.45  50.
  7100.00   14.50  50.
  7150.00   14.50  50.
  7200.00   14.62  50.
  7250.00   14.58  50.
  7300.00   14.53  50.
  7350.00   14.57  50.
  7400.00   14.61  50.
  7450.00   14.57  50.
  7500.00   14.65  50.
  7550.00   14.62  50.
  7600.00   14.99  50.
  7650.00   14.95  50.
  7700.00   14.65  50.
  7750.00   14.65  50.
  7800.00   14.57  50.
  7850.00   14.64  50.
  7900.00   14.69  50.
  7950.00   14.59  50.
  8000.00   14.61  50.
  8050.00   14.77  50.
  8100.00   14.97  50.
