|               wave | ion | NIST | Instr |           amplitude |       Source |
| 8016.2626404800085 |  OH |    1 |    32 |  1.0479658172540587 | wavemodel.py |
|  8028.017373398576 |  OH |    1 |    32 |    2.52801796281224 | wavemodel.py |
|  8054.234146874484 |  OH |    1 |    32 |  0.6245438485240918 | wavemodel.py |
|  8064.394909051354 |  OH |    1 |    32 |  1.3112382974080077 | wavemodel.py |
|  8104.727867311461 |  OH |    1 |    32 |  0.4922937551883251 | wavemodel.py |
|   8280.57722321377 |  OH |    1 |    32 |  0.7417484433350129 | wavemodel.py |
|  8283.868463985094 |  OH |    1 |    32 |  2.0602508549018945 | wavemodel.py |
|  8288.839179822431 |  OH |    1 |    32 |  0.8099471295471248 | wavemodel.py |
|  8290.866621590234 |  OH |    1 |    32 |  3.2866266222334133 | wavemodel.py |
|  8298.536562919518 |  OH |    1 |    32 |  1.3908976002776476 | wavemodel.py |
|  8301.175151811087 |  OH |    1 |    32 |    4.06052950580455 | wavemodel.py |
|  8313.003519241738 |  OH |    1 |    32 |  1.3880492678255398 | wavemodel.py |
|  8346.865748582477 |  OH |    1 |    32 |   9.959994056658159 | wavemodel.py |
|   8355.16189066948 |  OH |    1 |    32 |  3.8096290265169053 | wavemodel.py |
|  8367.019536391972 |  OH |    1 |    32 |   1.250572182097073 | wavemodel.py |
|  8383.362184159196 |  OH |    1 |    32 |  0.3889586011616992 | wavemodel.py |
|  8384.680376287472 |  OH |    1 |    32 |   2.236960519437787 | wavemodel.py |
|   8401.47796546731 |  OH |    1 |    32 |   7.525013489767234 | wavemodel.py |
|  8417.542918121104 |  OH |    1 |    32 |  2.7599789160472654 | wavemodel.py |
|  8432.490986085759 |  OH |    1 |    32 |   8.057865490023117 | wavemodel.py |
|  8454.572513899555 |  OH |    1 |    32 |  2.1890042673060957 | wavemodel.py |
|  8467.684420346628 |  OH |    1 |    32 |   5.487135889122212 | wavemodel.py |
|  8495.722499693136 |  OH |    1 |    32 |  1.3700085645153313 | wavemodel.py |
|   8507.17815789512 |  OH |    1 |    32 |   2.719793193085565 | wavemodel.py |
|  8541.022388940915 |  OH |    1 |    32 |  0.6138654805834761 | wavemodel.py |
|    8551.0557207142 |  OH |    1 |    32 |  1.0479146622481397 | wavemodel.py |
|  8599.401113902555 |  OH |    1 |    32 |  0.3360759681085853 | wavemodel.py |
|  8761.266698421588 |  OH |    1 |    32 |   1.276184809506956 | wavemodel.py |
|     8763.701518792 |  OH |    1 |    32 |   3.762249895624106 | wavemodel.py |
|  8770.217777322327 |  OH |    1 |    32 |   5.526115608336763 | wavemodel.py |
|   8778.98986611746 |  OH |    1 |    32 |   2.133676810550283 | wavemodel.py |
|  8780.713058289555 |  OH |    1 |    32 |   6.100952348238451 | wavemodel.py |
|  8793.599926573545 |  OH |    1 |    32 |   2.135355948033917 | wavemodel.py |
|  8829.490641740382 |  OH |    1 |    32 |  15.118501236426804 | wavemodel.py |
|  8835.423171290779 |  OH |    1 |    32 |  0.4994950596011423 | wavemodel.py |
|  8838.863955765286 |  OH |    1 |    32 |   5.652114549032174 | wavemodel.py |
|  8852.248526318346 |  OH |    1 |    32 |   1.908630843566496 | wavemodel.py |
|  8869.989526805963 |  OH |    1 |    32 |  3.5570116445912987 | wavemodel.py |
|  8888.288980485551 |  OH |    1 |    32 |  10.357911291698777 | wavemodel.py |
|  8905.558996520947 |  OH |    1 |    32 |   3.934499717712671 | wavemodel.py |
|  8922.083477619673 |  OH |    1 |    32 |   11.95147904895945 | wavemodel.py |
|   8945.85047230999 |  OH |    1 |    32 |  3.5980538221944594 | wavemodel.py |
|  8960.542926985912 |  OH |    1 |    32 |   8.484219402220038 | wavemodel.py |
|  8990.833504783031 |  OH |    1 |    32 |  2.1176713017098496 | wavemodel.py |
|  9003.816920994474 |  OH |    1 |    32 |   4.617260980076729 | wavemodel.py |
|  9040.537917577438 |  OH |    1 |    32 |   1.018299563061797 | wavemodel.py |
|  9052.022399124151 |  OH |    1 |    32 |   1.872328095692474 | wavemodel.py |
|  9095.058961830237 |  OH |    1 |    32 | 0.36192912409256006 | wavemodel.py |
|  9105.266766319288 |  OH |    1 |    32 |  0.5884740037335148 | wavemodel.py |
|  9309.752826108192 |  OH |    1 |    32 |   4.783469439920722 | wavemodel.py |
|  9315.811622511506 |  OH |    1 |    32 |   8.477890850421765 | wavemodel.py |
|  9326.059177185787 |  OH |    1 |    32 |   8.383888730286973 | wavemodel.py |
|  9340.415977840257 |  OH |    1 |    32 |  2.8250996876988212 | wavemodel.py |
|   9378.49374912266 |  OH |    1 |    32 |   19.32498253939218 | wavemodel.py |
|  9385.486575684072 |  OH |    1 |    32 |  0.6272769999278421 | wavemodel.py |
|  9389.283467683415 |  OH |    1 |    32 |   7.265465297088051 | wavemodel.py |
|   9404.66092007918 |  OH |    1 |    32 |   2.830662359290043 | wavemodel.py |
|  9422.324312139946 |  OH |    1 |    32 |   4.142904702922339 | wavemodel.py |
|  9424.343616120674 |  OH |    1 |    32 |  0.9513412879706781 | wavemodel.py |
|   9442.23994935114 |  OH |    1 |    32 |  13.135812228043596 | wavemodel.py |
|  9461.122916183314 |  OH |    1 |    32 |   5.164496177746605 | wavemodel.py |
|  9479.454445192625 |  OH |    1 |    32 |  14.875196809817862 | wavemodel.py |
|  9505.421406623076 |  OH |    1 |    32 |    4.50368218653718 | wavemodel.py |
|  9521.965907582917 |  OH |    1 |    32 |  11.270665678199991 | wavemodel.py |
|  9555.154410224444 |  OH |    1 |    32 |   3.030943846813229 | wavemodel.py |
